ID,Marital_Status,Gender,Income,Children,Home_Owner,Cars,Commute_Distance,Age,Purchased_Bike,Con_hijos,Con_vehiculo,Education_Graduate_Degree,Education_High_School,Education_Partial_College,Education_Partial_High_School,Occupation_Management,Occupation_Manual,Occupation_Professional,Occupation_Skilled_Manual,Region_North_America,Region_Pacific,score_buy
15799,0,0,0.6666666666666666,0.2,1,0.2857142857142857,3,0.41904761904761906,1,1,1,False,False,False,False,False,False,True,False,False,True,0.8186851967413017
11047,0,0,0.16666666666666666,0.6000000000000001,0,0.5714285714285714,1,0.5904761904761906,1,1,1,False,True,False,False,False,False,False,True,False,True,0.3662543440839668
18151,1,1,0.5833333333333334,1.0,0,0.5714285714285714,2,0.6476190476190475,0,1,1,False,False,True,False,False,False,True,False,False,False,0.4438086063997605
20606,0,0,0.5,0.0,1,1.0,2,0.13333333333333336,1,0,1,False,False,False,False,False,False,True,False,False,True,0.417377694577184
19482,0,1,0.16666666666666666,0.2,1,0.2857142857142857,0,0.361904761904762,1,1,1,False,False,True,False,False,False,False,False,False,False,0.465637626660504
16489,0,1,0.16666666666666666,0.6000000000000001,1,0.5714285714285714,4,0.5714285714285714,0,1,1,False,True,False,False,False,False,False,True,False,True,0.3574663707097419
26944,1,1,0.3855633802816901,0.4,1,0.0,0,0.2095238095238095,1,1,0,False,True,False,False,False,True,False,False,False,False,0.8382055673979881
15682,1,0,0.5833333333333334,1.0,1,0.5714285714285714,2,0.7047619047619047,0,1,1,False,False,False,False,True,False,False,False,False,False,0.3934004225428363
26032,0,0,0.5,1.0,1,1.0,2,0.30476190476190484,0,1,1,False,False,False,False,False,False,True,False,False,True,0.3212036793859092
17843,1,0,0.0,0.0,0,0.5714285714285714,0,0.13333333333333336,0,0,1,False,False,False,True,False,True,False,False,False,False,0.26904152237303425
25559,1,1,0.08333333333333334,0.0,1,0.0,0,0.0,1,0,0,False,False,False,False,False,False,False,False,False,True,0.779111181279978
16209,1,0,0.33333333333333337,0.0,1,0.4157416750756811,1,0.2095238095238095,0,0,1,True,False,False,False,False,False,False,True,False,False,0.5623540160979749
11147,0,1,0.41666666666666663,0.4,1,0.2857142857142857,0,0.8,1,1,1,True,False,False,False,True,False,False,False,False,True,0.5844209063965897
15214,1,0,0.75,0.0,0,0.2857142857142857,1,0.26666666666666666,1,0,1,True,False,False,False,True,False,False,False,False,True,0.7911726348757133
11453,1,1,0.5833333333333334,0.0,0,0.8571428571428571,2,0.15238095238095245,1,0,1,False,False,False,False,False,False,True,False,False,True,0.6127894395637812
24584,1,1,0.41666666666666663,0.0,0,0.8571428571428571,3,0.11428571428571427,0,0,1,False,False,False,False,False,False,True,False,False,True,0.5195638525963853
12585,0,1,0.0,0.2,1,0.0,3,0.038095238095238126,1,1,0,False,True,False,False,False,True,False,False,False,True,0.6944764596726138
18626,1,1,0.25,0.4,1,0.4157416750756811,1,0.15238095238095245,1,1,1,False,False,True,False,False,False,False,False,False,False,0.5597148691806317
29298,1,0,0.41666666666666663,0.2,1,0.2857142857142857,4,0.4000000000000001,1,1,1,False,False,True,False,False,False,False,True,False,True,0.7548450496940718
24842,1,0,0.6666666666666666,0.6000000000000001,0,0.2857142857142857,3,0.4952380952380953,0,1,1,False,True,False,False,False,False,True,False,False,False,0.7747583369577197
15657,0,1,0.16666666666666666,0.6000000000000001,1,0.0,0,0.4000000000000001,1,1,0,True,False,False,False,False,False,False,False,False,False,0.4819364777974002
11415,1,1,0.6666666666666666,1.0,0,0.5714285714285714,2,0.7047619047619047,0,1,1,False,False,True,False,False,False,True,False,False,False,0.4749431293935459
28729,1,0,0.08333333333333334,0.0,1,0.5714285714285714,1,0.019047619047619035,1,0,1,False,False,False,True,False,True,False,False,False,False,0.34868198274605955
22633,1,0,0.25,0.0,1,0.0,0,0.2285714285714286,1,0,0,True,False,False,False,False,False,False,False,False,False,0.7011892038109686
25649,1,0,0.16666666666666666,0.6000000000000001,1,0.0,0,0.3238095238095238,1,1,0,False,False,True,False,False,False,False,False,False,False,0.6410902399746063
14669,0,0,0.5833333333333334,0.8,1,0.2857142857142857,0,0.2095238095238095,0,1,1,True,False,False,False,True,False,False,False,False,True,0.6428522892546191
19299,0,0,0.33333333333333337,0.0,1,0.0,0,0.2095238095238095,1,0,0,True,False,False,False,False,False,False,True,False,False,0.5712731055100322
20946,1,0,0.16666666666666666,0.0,0,0.2857142857142857,3,0.09523809523809529,0,0,1,False,False,True,False,False,False,False,False,False,False,0.44542631720072773
11451,1,1,0.5,0.0,0,1.0,2,0.11428571428571427,1,0,1,False,False,False,False,False,False,True,False,False,True,0.5093438332973546
25553,0,1,0.16666666666666666,0.2,1,0.0,0,0.7619047619047619,1,1,0,False,False,False,False,False,False,False,False,False,False,0.5385467118327593
27951,1,1,0.5833333333333334,0.8,0,0.5714285714285714,3,0.5523809523809524,1,1,1,False,False,True,False,False,False,True,False,False,False,0.47067420897203444
25026,0,1,0.08333333333333334,0.4,1,0.8571428571428571,4,0.5523809523809524,0,1,1,False,False,False,True,False,False,False,False,False,True,0.14858225860883864
13673,1,0,0.08333333333333334,0.38205645161290325,0,0.5714285714285714,0,0.0,0,1,1,False,False,False,True,False,True,False,False,False,False,0.3488714596707534
16043,1,1,0.0,0.2,1,0.0,0,0.43809523809523815,0,1,0,False,False,False,False,False,True,False,False,False,False,0.6753265701083319
22399,1,1,0.0,0.0,1,0.2857142857142857,1,0.019047619047619035,1,0,1,False,False,True,False,False,True,False,False,False,True,0.6498778532428261
27696,0,1,0.41666666666666663,0.2,1,0.2857142857142857,4,0.3428571428571429,1,1,1,False,False,False,False,False,False,True,False,False,True,0.7242794041710755
25313,1,1,0.0,0.0,0,0.5714285714285714,1,0.19047619047619052,0,0,1,False,False,False,True,False,True,False,False,False,False,0.2407154573558899
13813,0,0,0.16666666666666666,0.6000000000000001,0,0.0,0,0.3238095238095238,0,1,0,False,False,True,False,False,False,False,False,False,False,0.4114064729064005
18711,1,0,0.5,1.0,1,1.0,2,0.26666666666666666,0,1,1,False,False,False,False,False,False,True,False,False,True,0.4830543532589673
19650,0,0,0.16666666666666666,0.4,0,0.5714285714285714,0,0.8,0,1,1,False,False,True,False,False,False,False,False,False,True,0.32638064413328555
14135,0,1,0.08333333333333334,0.2,1,0.0,1,0.3653609831029186,0,1,0,False,False,True,False,False,True,False,False,False,False,0.5074382395215169
12833,1,0,0.08333333333333334,0.6000000000000001,1,0.2857142857142857,0,0.3238095238095238,1,1,1,False,True,False,False,False,True,False,False,False,False,0.6398784319854594
26849,0,1,0.0,0.6000000000000001,1,0.5714285714285714,0,0.3428571428571429,0,1,1,False,False,False,True,False,True,False,False,False,False,0.1798674884680544
20962,0,0,0.08333333333333334,0.2,1,0.0,0,0.380952380952381,0,1,0,True,False,False,False,False,False,False,False,False,False,0.5360234939666444
28915,1,1,0.5833333333333334,1.0,1,0.8571428571428571,2,0.6095238095238096,0,1,1,False,True,False,False,True,False,False,False,False,False,0.3300342714507678
22830,0,1,0.9166666666666666,0.8,1,0.8571428571428571,2,0.5904761904761906,0,1,1,False,False,True,False,True,False,False,False,False,False,0.2670275837627589
14777,0,0,0.25,0.0,1,0.0,0,0.24761904761904768,1,0,0,False,False,False,False,False,False,False,False,False,False,0.5573310233379648
12591,0,0,0.16666666666666666,0.8,1,0.0,0,0.380952380952381,0,1,0,True,False,False,False,False,False,False,False,False,False,0.4496276606199752
24174,0,1,0.08333333333333334,0.0,1,0.0,0,0.038095238095238126,1,0,0,False,False,False,False,False,False,False,False,False,True,0.641080555930032
24611,0,1,0.6666666666666666,0.0,0,1.0,2,0.19047619047619052,1,0,1,False,False,False,False,False,False,True,False,False,True,0.4109894491963718
11340,0,0,0.0,0.2,1,0.0,0,0.8571428571428572,1,1,0,True,False,False,False,False,False,False,False,False,False,0.4482796867372814
25693,1,0,0.16666666666666666,1.0,1,0.0,0,0.361904761904762,1,1,0,True,False,False,False,False,False,False,False,False,False,0.5756081851555996
25555,0,0,0.0,0.0,0,0.2857142857142857,0,0.019047619047619035,1,0,1,False,False,True,False,False,True,False,False,False,True,0.45146450331005417
22006,0,1,0.5,1.0,1,0.8571428571428571,4,0.4000000000000001,0,1,1,False,False,True,False,False,False,False,True,False,True,0.22588971553789927
20060,1,0,0.16666666666666666,0.0,0,0.2857142857142857,3,0.17142857142857143,1,0,1,False,True,False,False,False,True,False,False,False,False,0.5581348107400241
17702,0,1,0.0,0.2,1,0.0,0,0.2285714285714286,0,1,0,True,False,False,False,False,True,False,False,False,False,0.5268273567386421
12503,1,0,0.16666666666666666,0.6000000000000001,1,0.5714285714285714,0,0.038095238095238126,0,1,1,False,False,True,False,False,False,False,False,False,False,0.4463109413978771
23908,1,1,0.16666666666666666,0.2,0,0.2857142857142857,0,0.26666666666666666,1,1,1,False,False,False,False,False,False,False,False,False,False,0.6021462606631246
22527,1,0,0.08333333333333334,0.0,0,0.2857142857142857,3,0.0761904761904762,0,0,1,False,True,False,False,False,True,False,False,False,False,0.5310527404579566
19057,0,0,0.9166666666666666,0.6000000000000001,0,0.5714285714285714,2,0.5142857142857142,1,1,1,False,False,False,False,True,False,False,False,False,False,0.41075345020543497
18494,0,1,0.8333333333333334,1.0,1,1.0,3,0.43809523809523815,1,1,1,False,False,False,False,True,False,False,False,False,True,0.2815087351390548
11249,0,0,1.0000000000000002,0.6000000000000001,1,0.8571428571428571,0,0.4952380952380953,1,1,1,False,False,True,False,False,False,True,False,False,False,0.543438145008348
21568,0,0,0.75,0.0,1,1.0,2,0.17142857142857143,1,0,1,False,True,False,False,True,False,False,False,False,True,0.4456654608077701
13981,0,0,0.0,1.0,0,0.8571428571428571,1,0.7047619047619047,0,1,1,False,True,False,False,False,False,False,True,False,True,0.14143999157204276
23432,1,1,0.5,0.0,1,0.2857142857142857,4,0.2285714285714286,1,0,1,False,False,False,False,False,False,True,False,False,True,0.8188458529101683
22931,0,1,0.75,1.0,0,0.2857142857142857,1,1.0,1,1,1,True,False,False,False,True,False,False,False,False,True,0.4967348172211861
18172,0,1,1.0000000000000002,0.8,1,0.8571428571428571,0,0.5714285714285714,0,1,1,False,True,False,False,False,False,True,False,False,False,0.5887250846848668
12666,1,1,0.41666666666666663,0.0,0,1.0,3,0.11428571428571427,0,0,1,False,False,False,False,False,False,True,False,False,True,0.4477220857112795
20598,0,1,0.75,0.6000000000000001,1,0.0,2,0.6476190476190475,1,1,0,False,False,False,True,False,False,True,False,False,False,0.6625442055937159
21375,1,1,0.08333333333333334,0.4,1,0.5714285714285714,4,0.6095238095238096,0,1,1,False,False,False,True,False,False,False,False,False,True,0.37064841694700107
20839,1,0,0.16666666666666666,0.6000000000000001,1,0.0,0,0.41904761904761906,1,1,0,True,False,False,False,False,False,False,False,False,False,0.6482364998300368
21738,0,1,0.08333333333333334,0.2,1,0.0,0,0.3428571428571429,0,1,0,True,False,False,False,False,False,False,False,False,False,0.5332278741284401
14164,1,0,0.33333333333333337,0.0,1,0.0,0,0.2095238095238095,1,0,0,True,False,False,False,False,False,False,True,False,False,0.7213768475617317
14193,1,0,0.75,0.6000000000000001,1,1.0,2,0.5904761904761906,0,1,1,False,False,True,False,True,False,False,False,False,False,0.3229560279143883
12705,0,1,1.0000000000000002,0.0,1,1.0,0,0.2285714285714286,1,0,1,False,False,False,False,True,False,False,False,False,True,0.5214828070064129
22672,1,0,0.16666666666666666,0.4,1,0.0,0,0.3428571428571429,0,1,0,False,False,True,False,False,False,False,False,False,False,0.6764288369785596
26219,0,0,0.25,0.2,1,0.2857142857142857,1,0.15238095238095245,1,1,1,False,False,False,False,False,False,False,True,False,False,0.523182161167043
28468,0,0,0.0,0.4,1,0.0,1,0.4952380952380953,0,1,0,False,False,True,False,False,True,False,False,False,False,0.4223631885710567
23419,1,0,0.5,1.0,1,0.8571428571428571,2,0.26666666666666666,0,1,1,False,False,False,False,False,False,True,False,False,True,0.5548695159219026
17964,0,1,0.25,0.0,1,0.0,0,0.2285714285714286,1,0,0,True,False,False,False,False,False,False,False,False,False,0.540236221072689
20919,1,0,0.16666666666666666,0.4,1,0.5714285714285714,0,0.3238095238095238,0,1,1,False,False,True,False,False,False,False,False,False,False,0.457215226352021
20927,1,0,0.08333333333333334,1.0,1,0.5714285714285714,0,0.038095238095238126,0,1,1,False,True,False,False,False,True,False,False,False,False,0.44745949353531145
13133,1,1,0.75,1.0,1,0.2857142857142857,4,0.41904761904761906,1,1,1,False,False,False,False,False,False,True,False,False,True,0.8227080586901422
19626,0,1,0.5,1.0,1,0.8571428571428571,4,0.380952380952381,0,1,1,False,False,True,False,False,False,False,True,False,True,0.22730775151006158
21039,1,0,0.33333333333333337,0.0,0,0.0,0,0.2285714285714286,1,0,0,True,False,False,False,False,False,False,True,False,False,0.661326452666328
12231,1,0,0.0,0.4,1,0.0,0,0.4952380952380953,1,1,0,False,False,True,False,False,True,False,False,False,False,0.6103422290577442
25665,1,0,0.08333333333333334,0.0,0,0.2857142857142857,1,0.05714285714285722,0,0,1,False,True,False,False,False,True,False,False,False,False,0.5811790686382118
24061,0,1,0.0,0.8,1,0.2857142857142857,0,0.28571428571428575,1,1,1,False,False,False,True,False,True,False,False,False,False,0.2531232921375487
26879,1,0,0.08333333333333334,0.0,0,0.2857142857142857,3,0.09523809523809529,0,0,1,False,True,False,False,False,True,False,False,False,False,0.5290371864665327
12284,0,0,0.16666666666666666,0.0,0,0.0,0,0.2095238095238095,1,0,0,False,False,False,False,False,False,False,False,False,False,0.4558252220574792
26654,0,0,0.6666666666666666,0.2,1,0.0,0,0.2285714285714286,1,1,0,True,False,False,False,True,False,False,False,False,True,0.8272508240161457
14545,0,0,0.0,0.4,1,0.0,1,0.45714285714285724,0,1,0,False,False,True,False,False,True,False,False,False,False,0.42631624876697904
24201,0,0,0.0,0.4,1,0.0,0,0.2285714285714286,1,1,0,False,True,False,False,False,True,False,False,False,False,0.5762671461956983
20625,0,1,0.75,0.0,1,0.8571428571428571,2,0.19047619047619052,1,0,1,False,True,False,False,True,False,False,False,False,True,0.5086150384472542
16390,1,1,0.16666666666666666,0.2,0,0.0,0,0.24761904761904768,1,1,0,False,False,False,False,False,False,False,False,False,False,0.682051876618338
14804,1,0,0.0,0.6000000000000001,1,0.5714285714285714,0,0.3428571428571429,0,1,1,False,False,False,True,False,True,False,False,False,False,0.30458215922177784
12629,1,1,0.08333333333333334,0.2,0,0.0,0,0.2285714285714286,0,1,0,False,False,True,False,False,True,False,False,False,False,0.6400762387882678
14696,1,1,0.0,0.0,0,0.5714285714285714,0,0.17142857142857143,0,0,1,False,False,False,True,False,True,False,False,False,False,0.2605536190929741
22005,0,0,0.5,1.0,0,0.8571428571428571,4,0.4000000000000001,0,1,1,False,False,True,False,False,False,False,True,False,True,0.18569229999366596
14544,1,1,0.0,0.2,1,0.0,0,0.45714285714285724,0,1,0,False,False,True,False,False,True,False,False,False,False,0.6463229244612293
14312,0,0,0.41666666666666663,0.2,1,0.2857142857142857,4,0.380952380952381,0,1,1,False,False,True,False,False,False,False,True,False,True,0.6150190161274354
29120,1,0,0.75,0.2,1,1.0,3,0.43809523809523815,0,1,1,False,False,False,False,True,False,False,False,False,True,0.5662587864862666
24187,1,0,0.16666666666666666,0.6000000000000001,0,0.0,0,0.4000000000000001,1,1,0,True,False,False,False,False,False,False,False,False,False,0.5854989388177477
15758,0,1,1.0000000000000002,0.0,1,0.0,4,0.43809523809523815,0,0,0,True,False,False,False,True,False,False,False,False,True,0.7922492812940547
29094,0,1,0.16666666666666666,0.6000000000000001,1,0.5714285714285714,4,0.5523809523809524,1,1,1,False,True,False,False,False,False,False,True,False,True,0.3593269828846365
28319,1,0,0.41666666666666663,0.2,0,0.2857142857142857,0,0.4000000000000001,1,1,1,False,False,True,False,False,False,False,True,False,True,0.775725657239
16406,0,1,0.25,0.0,0,0.0,0,0.24761904761904768,1,0,0,False,False,False,False,False,False,False,False,False,False,0.4822371498210318
20923,0,0,0.25,0.2,1,0.0,0,0.3238095238095238,1,1,0,False,False,False,False,False,False,False,True,False,False,0.6126010318974952
11378,1,0,0.0,0.2,0,0.2857142857142857,3,0.4000000000000001,1,1,1,False,True,False,False,False,True,False,False,False,False,0.5391350523062103
20851,1,1,0.08333333333333334,0.0,0,0.2857142857142857,3,0.2095238095238095,1,0,1,False,False,True,False,False,True,False,False,False,False,0.4086909537763027
21557,1,0,0.8333333333333334,0.0,1,0.8571428571428571,2,0.13333333333333336,1,0,1,False,False,True,False,True,False,False,False,False,True,0.6202011541163855
26663,1,0,0.41666666666666663,0.4,0,0.2857142857142857,0,0.26666666666666666,1,1,1,False,False,False,False,False,False,True,False,False,True,0.8376349183767245
11896,0,1,0.75,0.2,1,0.0,3,0.2095238095238095,1,1,0,True,False,False,False,True,False,False,False,False,True,0.8028007346174916
14189,0,0,0.6666666666666666,0.8,0,0.5714285714285714,3,0.5523809523809524,1,1,1,False,True,False,False,False,False,True,False,False,False,0.4514286979436362
13136,0,0,0.16666666666666666,0.4,0,0.5714285714285714,4,0.8380952380952382,0,1,1,False,False,True,False,False,False,False,False,False,True,0.24396004991149578
25906,1,0,0.0,1.0,0,0.5714285714285714,1,0.7047619047619047,0,1,1,False,True,False,False,False,False,False,True,False,True,0.3629047762802722
17926,0,0,0.3855633802816901,0.0,0,0.0,0,0.05714285714285722,1,0,0,False,False,False,False,False,False,False,False,False,True,0.7043806397519486
26928,1,1,0.16666666666666666,0.2,1,0.0,0,0.7047619047619047,1,1,0,False,False,False,False,False,False,False,False,False,False,0.6991012954602087
20897,0,0,0.16666666666666666,0.2,1,0.5714285714285714,0,0.28571428571428575,0,1,1,False,False,False,False,False,False,False,True,False,False,0.35610765232093144
28207,0,1,0.5833333333333334,0.8,1,0.2857142857142857,0,0.2095238095238095,1,1,1,True,False,False,False,True,False,False,False,False,True,0.6365326500633223
25923,1,1,0.0,0.4,1,0.5714285714285714,4,0.6285714285714286,0,1,1,False,False,False,True,False,False,False,False,False,True,0.33465413588777354
11000,0,1,0.6666666666666666,0.4,1,0.0,1,0.28571428571428575,1,1,0,False,False,False,False,False,False,True,False,False,True,0.8706984468714188
20974,0,1,0.0,0.4,1,0.2857142857142857,0,0.7809523809523811,0,1,1,False,False,False,False,False,False,False,False,False,False,0.3409480346901606
28758,0,1,0.25,0.4,1,0.2857142857142857,1,0.19047619047619052,1,1,1,False,False,True,False,False,False,False,False,False,False,0.4555827692811999
11381,0,0,0.08333333333333334,0.4,1,0.2857142857142857,3,0.41904761904761906,1,1,1,False,False,True,False,False,True,False,False,False,False,0.3391924099941943
17522,0,1,0.9166666666666666,0.8,1,0.2857142857142857,3,0.41904761904761906,0,1,1,False,False,False,False,True,False,False,False,False,True,0.6957316580007283
21207,0,1,0.41666666666666663,0.2,1,0.2857142857142857,4,0.4000000000000001,0,1,1,False,False,True,False,False,False,False,True,False,True,0.6065775275934501
28102,0,1,0.08333333333333334,0.8,1,0.5714285714285714,4,0.6285714285714286,1,1,1,False,True,False,False,False,False,False,True,False,True,0.28379089849603994
23105,1,1,0.25,0.6000000000000001,0,0.5714285714285714,4,0.5142857142857142,1,1,1,False,False,False,True,False,False,False,False,False,True,0.3477339985566552
18740,0,1,0.5833333333333334,1.0,0,0.2857142857142857,0,0.41904761904761906,1,1,1,False,False,False,False,False,False,True,False,False,True,0.6654088871120951
21213,1,1,0.5,0.0,0,0.2857142857142857,4,0.30476190476190484,0,0,1,False,False,False,False,False,False,True,False,False,True,0.7689128347841434
17352,0,1,0.33333333333333337,0.4,1,0.2857142857142857,4,0.7428571428571429,1,1,1,True,False,False,False,True,False,False,False,False,True,0.4564196094876593
14154,0,1,0.16666666666666666,0.0,1,0.0,0,0.19047619047619052,1,0,0,False,False,False,False,False,False,False,False,False,False,0.5193678704241165
19066,0,1,1.0000000000000002,0.8,0,0.8571428571428571,2,0.5523809523809524,0,1,1,False,False,True,False,False,False,True,False,False,False,0.37471204534154984
11386,0,0,0.16666666666666666,0.6000000000000001,1,0.0,0,0.380952380952381,0,1,0,False,False,False,False,False,False,False,False,False,False,0.5032351506293583
20228,0,1,0.75,0.0,1,0.0,3,0.28571428571428575,1,0,0,True,False,False,False,True,False,False,False,False,True,0.7411203199038413
16675,1,0,1.0000000000000002,0.0,0,0.8571428571428571,0,0.41904761904761906,1,0,1,True,False,False,False,True,False,False,False,False,True,0.6595304801473291
16410,1,0,0.0,0.8,1,0.5714285714285714,0,0.30476190476190484,1,1,1,False,False,False,True,False,True,False,False,False,False,0.2739268814122063
27760,1,0,0.25,0.0,0,0.0,0,0.2285714285714286,1,0,0,True,False,False,False,False,False,False,False,False,False,0.6408299179417858
22930,0,1,0.6666666666666666,0.8,1,0.0,1,0.24761904761904768,1,1,0,False,False,False,False,False,False,True,False,False,True,0.8309718306398287
23780,1,1,0.25,0.4,0,0.5714285714285714,0,0.2095238095238095,1,1,1,False,False,True,False,False,False,False,False,False,False,0.43174220689262266
20994,0,0,0.08333333333333334,0.0,0,0.0,0,0.019047619047619035,1,0,0,False,False,False,False,False,False,False,False,False,True,0.5845715391497833
28379,0,1,0.16666666666666666,0.2,1,0.5714285714285714,0,0.28571428571428575,0,1,1,False,False,False,False,False,False,False,True,False,False,0.34984564652029726
14865,1,1,0.25,0.4,1,0.5714285714285714,1,0.2095238095238095,0,1,1,False,False,True,False,False,False,False,False,False,False,0.4754388160979473
12663,0,0,0.6666666666666666,1.0,1,0.5714285714285714,2,0.6476190476190475,0,1,1,False,False,False,True,False,False,False,True,False,False,0.2530019948384241
24898,1,0,0.5833333333333334,0.0,1,0.8571428571428571,2,0.13333333333333336,0,0,1,False,False,False,False,False,False,True,False,False,True,0.683209876419674
19508,0,1,0.0,0.0,0,0.5714285714285714,0,0.09523809523809529,0,0,1,False,False,False,True,False,True,False,False,False,False,0.157761137485674
11489,1,0,0.08333333333333334,0.0,0,0.5714285714285714,1,0.19047619047619052,1,0,1,False,False,False,True,False,True,False,False,False,False,0.27454977852104895
18160,0,1,1.0000000000000002,0.6000000000000001,1,1.0,4,0.4952380952380953,1,1,1,False,True,False,False,False,False,True,False,False,False,0.4695336787169681
25241,0,1,0.6666666666666666,0.4,1,0.2857142857142857,4,0.41904761904761906,0,1,1,False,False,False,False,False,False,True,False,False,True,0.7715472843427613
24369,0,1,0.5833333333333334,1.0,0,0.5714285714285714,0,0.26666666666666666,0,1,1,True,False,False,False,True,False,False,False,False,True,0.38232869267814723
27165,1,1,0.08333333333333334,0.0,0,0.5714285714285714,0,0.17142857142857143,0,0,1,False,False,False,True,False,True,False,False,False,False,0.2904063739379897
29424,0,1,0.0,0.0,1,0.5714285714285714,0,0.13333333333333336,0,0,1,False,False,False,True,False,True,False,False,False,False,0.1951063576258088
15926,1,0,0.9166666666666666,0.6000000000000001,1,1.0,4,0.4761904761904762,1,1,1,False,True,False,False,False,False,True,False,False,False,0.6054119038218023
14554,0,1,0.08333333333333334,0.2,1,0.0,0,0.7809523809523811,0,1,0,False,False,False,False,False,False,False,False,False,False,0.4991800203005473
16468,1,1,0.16666666666666666,0.0,1,0.2857142857142857,3,0.09523809523809529,0,0,1,False,False,True,False,False,False,False,False,False,False,0.5068525728946593
19174,1,0,0.16666666666666666,0.0,0,0.2857142857142857,3,0.13333333333333336,1,0,1,False,True,False,False,False,True,False,False,False,False,0.5621220018533841
19183,1,1,0.0,0.0,1,0.5714285714285714,1,0.19047619047619052,0,0,1,False,False,False,True,False,True,False,False,False,False,0.2942644153199804
13683,1,0,0.16666666666666666,0.0,0,0.2857142857142857,3,0.13333333333333336,0,0,1,False,True,False,False,False,True,False,False,False,False,0.5621220018533841
17848,1,1,0.16666666666666666,0.0,0,0.2857142857142857,3,0.11428571428571427,1,0,1,False,False,True,False,False,False,False,False,False,False,0.4366722813336532
17894,0,0,0.08333333333333334,0.2,1,0.0,0,0.4761904761904762,1,1,0,False,False,False,False,False,False,False,False,False,False,0.5383252916898756
25651,0,1,0.25,0.2,0,0.0,0,0.3428571428571429,1,1,0,False,False,False,False,False,False,False,True,False,False,0.5371188168652332
22936,1,0,0.41666666666666663,0.2,0,0.2857142857142857,0,0.380952380952381,1,1,1,False,False,True,False,False,False,False,True,False,True,0.7771302277921875
23915,0,1,0.08333333333333334,0.4,1,0.5714285714285714,0,0.3238095238095238,0,1,1,False,True,False,False,False,True,False,False,False,False,0.37103371262273127
24121,1,0,0.16666666666666666,0.0,0,0.2857142857142857,0,0.0761904761904762,1,0,1,False,False,True,False,False,False,False,False,False,False,0.5204019366826246
27878,1,1,0.08333333333333334,0.0,0,0.0,0,0.05714285714285722,1,0,0,False,False,True,False,False,True,False,False,False,True,0.714285323584382
13572,1,1,0.0,0.6000000000000001,1,0.4157416750756811,0,0.2285714285714286,1,1,1,False,True,False,False,False,True,False,False,False,False,0.5438617009620931
27941,0,0,0.5833333333333334,0.8,1,0.5714285714285714,3,0.5333333333333334,0,1,1,False,False,True,False,False,False,True,False,False,False,0.38409984713262474
26354,1,1,0.25,0.0,0,0.0,0,0.24761904761904768,1,0,0,True,False,False,False,False,False,False,False,False,False,0.6326163098164623
14785,1,1,0.16666666666666666,0.2,0,0.2857142857142857,1,0.26666666666666666,0,1,1,False,False,False,False,False,False,False,False,False,False,0.5785538049910153
17238,1,1,0.5833333333333334,0.0,1,0.8571428571428571,2,0.13333333333333336,0,0,1,False,False,False,False,False,False,True,False,False,True,0.6772458206637176
23608,0,0,1.0000000000000002,0.6000000000000001,1,0.8571428571428571,0,0.4952380952380953,1,1,1,False,True,False,False,False,False,True,False,False,False,0.641960368717676
22538,1,0,0.0,0.0,1,0.5714285714285714,1,0.15238095238095245,0,0,1,False,False,False,True,False,True,False,False,False,False,0.3033999060367489
12332,0,1,0.6666666666666666,0.8,1,0.8571428571428571,4,0.6285714285714286,1,1,1,False,True,False,False,True,False,False,False,False,False,0.22089704869765522
17230,0,1,0.5833333333333334,0.0,1,0.8571428571428571,2,0.09523809523809529,0,0,1,False,False,False,False,False,False,True,False,False,True,0.5232512149009578
13082,1,1,1.0000000000000002,0.0,1,0.0,3,0.43809523809523815,1,0,0,True,False,False,False,True,False,False,False,False,True,0.8909389338022804
22518,1,0,0.16666666666666666,0.6000000000000001,0,0.5714285714285714,0,0.038095238095238126,1,1,1,False,False,True,False,False,False,False,False,False,False,0.37999098084333943
13687,0,1,0.25,0.2,1,0.2857142857142857,0,0.15238095238095245,1,1,1,False,False,False,False,False,False,False,True,False,False,0.5406481900760788
23571,0,0,0.25,0.4,1,0.5714285714285714,0,0.7809523809523811,1,1,1,False,False,False,False,True,False,False,False,False,True,0.3894708334454262
19305,1,0,0.0,0.4,1,0.2857142857142857,0,0.24761904761904768,1,1,1,False,True,False,False,False,True,False,False,False,False,0.6508825528955262
22636,1,0,0.25,0.0,1,0.0,0,0.24761904761904768,1,0,0,False,False,False,False,False,False,False,False,False,False,0.7098367527994461
17310,0,1,0.41666666666666663,0.2,1,0.2857142857142857,0,0.380952380952381,1,1,1,False,False,True,False,False,False,False,True,False,True,0.6966394457049021
12133,0,0,1.0000000000000002,0.6000000000000001,1,0.8571428571428571,4,0.4761904761904762,1,1,1,False,False,True,False,False,False,True,False,False,False,0.44818102446459
25918,1,0,0.16666666666666666,0.4,0,0.5714285714285714,4,0.6666666666666667,1,1,1,False,False,True,False,False,False,False,False,False,True,0.40275174435698363
25752,1,0,0.08333333333333334,0.4,0,0.2857142857142857,0,0.5333333333333334,1,1,1,False,False,True,False,False,True,False,False,False,False,0.49188589660647497
17324,0,0,0.75,0.8,1,0.2857142857142857,2,0.4000000000000001,0,1,1,False,False,False,False,False,False,True,False,False,True,0.780162487484012
22918,1,1,0.5833333333333334,1.0,1,0.8571428571428571,0,0.3653609831029186,0,1,1,True,False,False,False,True,False,False,False,False,True,0.46016063923770867
